,Open,High,Low,Close,Volume,Dividends,Stock Splits
993686400000,0.3545432628,0.3677712378,0.3528515423,0.3620801866,348409600,0.0,0.0
993772800000,0.3639261029,0.3860751876,0.3568508399,0.3576200604,515390400,0.0,0.0
994032000000,0.3636186001,0.3726939136,0.3559274728,0.3676179051,230048000,0.0,0.0
994118400000,0.3616185015,0.371924722,0.3614651964,0.36669451,112543200,0.0,0.0
994291200000,0.36300352,0.3656177399,0.3539281823,0.3566966057,152292000,0.0,0.0
994377600000,0.3500829997,0.353158931,0.3340857591,0.3388542831,302920800,0.0,0.0
994636800000,0.3397768415,0.3537740091,0.3334708,0.3491596878,337467200,0.0,0.0
994723200000,0.353004904,0.3548508024,0.3205504426,0.3251647651,395270400,0.0,0.0
994809600000,0.3234729792,0.3468529686,0.3230112929,0.3466987908,470506400,0.0,0.0
994896000000,0.3583884002,0.3816150623,0.3583884002,0.3746931553,614801600,0.0,0.0
994982400000,0.3711554726,0.3846909286,0.3666944561,0.3822300136,454742400,0.0,0.0
995241600000,0.3826916654,0.3860751055,0.3677711519,0.3685403466,278667200,0.0,0.0
995328000000,0.3688479156,0.387921067,0.3539282211,0.3860751688,647830400,0.0,0.0
995414400000,0.3350092337,0.3503905882,0.3140901593,0.3197811842,1137012800,0.0,0.0
995500800000,0.326548965,0.3294715668,0.3037848616,0.307014972,861140000,0.0,0.0
995587200000,0.3030155448,0.308552391,0.2997854354,0.3073223829,444584000,0.0,0.0
995846400000,0.3090140804,0.3153201214,0.3000929469,0.3005546331,241360000,0.0,0.0
995932800000,0.2982470367,0.3063989752,0.2880950227,0.2936327159,348376000,0.0,0.0
996019200000,0.2940944448,0.2968628682,0.276405481,0.2840957344,443878400,0.0,0.0
996105600000,0.2842499953,0.2891718263,0.2745596385,0.2859416902,369140800,0.0,0.0
996192000000,0.2884025467,0.2960936728,0.28455742,0.2916326821,334135200,0.0,0.0
996451200000,0.2940945103,0.29778546,0.2847116875,0.2911719084,243359200,0.0,0.0
996537600000,0.296401228,0.2987088126,0.2847116683,0.289018482,235026400,0.0,0.0
996624000000,0.2924019129,0.30424565,0.2914793874,0.2931711078,304136000,0.0,0.0
996710400000,0.3022463972,0.3056298378,0.2962478638,0.3048615158,252089600,0.0,0.0
996796800000,0.3059381431,0.306091448,0.2922484866,0.2999387383,186054400,0.0,0.0
997056000000,0.2928635942,0.3023997466,0.2922485772,0.2942478061,99652000,0.0,0.0
997142400000,0.2973246134,0.3025539528,0.2919410961,0.2960937321,168548800,0.0,0.0
997228800000,0.2962477843,0.3030155107,0.2851723732,0.2907100916,276169600,0.0,0.0
997315200000,0.2916326862,0.2945552874,0.2879417372,0.293017745,200664800,0.0,0.0
997401600000,0.2928635559,0.2971703688,0.2859416247,0.2925560474,186961600,0.0,0.0
997660800000,0.2937860466,0.2973245114,0.288556709,0.2936327159,147996800,0.0,0.0
997747200000,0.295324471,0.2977853859,0.2871725316,0.288095057,228950400,0.0,0.0
997833600000,0.2885567609,0.2913251845,0.279943109,0.2836349308,289279200,0.0,0.0
997920000000,0.2810197685,0.2884025125,0.2764054476,0.286864996,288092000,0.0,0.0
998006400000,0.2768672653,0.2837883,0.2767130617,0.2779439688,208426400,0.0,0.0
998265600000,0.2790205943,0.280404806,0.273944561,0.278712213,252302400,0.0,0.0
998352000000,0.2790206289,0.2790206289,0.2722520275,0.2756363153,185701600,0.0,0.0
998438400000,0.2759437978,0.2807123227,0.27086779,0.2800973058,173975200,0.0,0.0
998524800000,0.2799430897,0.2820964961,0.2704069386,0.2739445567,217078400,0.0,0.0
998611200000,0.2768672031,0.2864033548,0.2714836611,0.28563416,290332000,0.0,0.0
998870400000,0.2860958805,0.2968629146,0.2793281515,0.2910177112,175644000,0.0,0.0
998956800000,0.2907101623,0.2944019584,0.2830190361,0.2830190361,171735200,0.0,0.0
999043200000,0.2836349028,0.2896334356,0.2742520571,0.2742520571,239971200,0.0,0.0
999129600000,0.2728678454,0.2796355729,0.2657917624,0.2742520571,368692800,0.0,0.0
999216000000,0.2727137028,0.2860958545,0.2714836688,0.2853266597,216904800,0.0,0.0
999561600000,0.2845573771,0.2934785358,0.279635548,0.2807122767,348213600,0.0,0.0
999648000000,0.2805581345,0.291479371,0.2787122363,0.2853266597,360057600,0.0,0.0
999734400000,0.283019035,0.2911718475,0.2714836548,0.272560358,282368800,0.0,0.0
999820800000,0.2691760914,0.2784047352,0.2645617696,0.2657918036,241830400,0.0,0.0
1000080000000,0.2614849101,0.2691760354,0.260254902,0.2671768069,308845600,0.0,0.0
1000684800000,0.246103542,0.2625616217,0.2419509076,0.261331588,458007200,0.0,0.0
1000771200000,0.2599474013,0.2725603306,0.2487186579,0.250410378,327101600,0.0,0.0
1000857600000,0.2537947066,0.2630233493,0.2399508699,0.2617933154,373318400,0.0,0.0
1000944000000,0.2505645664,0.2607166071,0.2384133228,0.2411817461,411174400,0.0,0.0
1001030400000,0.2276462799,0.2499495631,0.2258003564,0.2419509292,570516800,0.0,0.0
1001289600000,0.2477962509,0.2590241269,0.2453344879,0.2530255914,294537600,0.0,0.0
1001376000000,0.2482570078,0.249487889,0.236105763,0.2390283644,374404800,0.0,0.0
1001462400000,0.2431809651,0.2444118461,0.2296454848,0.2330297977,493796800,0.0,0.0
1001548800000,0.2345672927,0.2422584175,0.2337989709,0.2385666221,322240800,0.0,0.0
1001635200000,0.2416434006,0.244719332,0.2367207245,0.2385666221,365108800,0.0,0.0
1001894400000,0.2382591696,0.2459502706,0.2342598649,0.2390283644,208208000,0.0,0.0
1001980800000,0.2373365883,0.2434892982,0.2288762689,0.2314913869,235883200,0.0,0.0
1002067200000,0.2299530511,0.2362599666,0.2281071528,0.2304147631,683043200,0.0,0.0
1002153600000,0.2361057489,0.249949586,0.230568902,0.2442576885,401122400,0.0,0.0
1002240000000,0.2368748899,0.2484111144,0.2305688497,0.2482569367,342686400,0.0,0.0
1002499200000,0.239490047,0.2514871138,0.2384133437,0.2491803765,207984000,0.0,0.0
1002585600000,0.2468728543,0.2491804392,0.2404126329,0.2461036593,174025600,0.0,0.0
1002672000000,0.2476418723,0.2591781203,0.245334289,0.2587164342,307759200,0.0,0.0
1002758400000,0.2602548998,0.2728678286,0.2591781967,0.2728678286,334163200,0.0,0.0
1002844800000,0.266253481,0.2780972173,0.2593315492,0.277020514,287812000,0.0,0.0
1003104000000,0.2760979669,0.2827115169,0.2760979669,0.2767129838,318752000,0.0,0.0
1003190400000,0.2782513951,0.2799431154,0.2733287178,0.277020514,202949600,0.0,0.0
1003276800000,0.2820964543,0.283173183,0.2608699018,0.261331588,285538400,0.0,0.0
1003363200000,0.2659460315,0.2804048897,0.2659460315,0.2768672705,612572800,0.0,0.0
1003449600000,0.2759438726,0.283019111,0.2750213469,0.2814815938,166790400,0.0,0.0
1003708800000,0.2800972952,0.2933252422,0.2782513715,0.2925560474,391938400,0.0,0.0
1003795200000,0.2940944847,0.2987088067,0.2748671288,0.2790206373,684980800,0.0,0.0
1003881600000,0.2777897184,0.2936327856,0.2730212187,0.2914793789,374427200,0.0,0.0
1003968000000,0.2836348861,0.2960936371,0.2793280736,0.2951711118,254951200,0.0,0.0
1004054400000,0.2900950971,0.2960936294,0.2864033017,0.2871724963,278964000,0.0,0.0
1004313600000,0.2856341492,0.2871725387,0.270714456,0.2711752951,239181600,0.0,0.0
1004400000000,0.2673301742,0.2768671986,0.2624083442,0.2707144618,276763200,0.0,0.0
1004486400000,0.2727137197,0.2830190671,0.2682535755,0.2700986266,273750400,0.0,0.0
1004572800000,0.271483706,0.2888643177,0.2653309938,0.2859416902,312995200,0.0,0.0
1004659200000,0.2848649396,0.290095151,0.2793281182,0.28563416,197204000,0.0,0.0
1004918400000,0.2897876567,0.2960936989,0.2862491654,0.2933252752,235793600,0.0,0.0
1005004800000,0.291632618,0.3017846312,0.2850190694,0.3010154366,316019200,0.0,0.0
1005091200000,0.2993238273,0.3096291749,0.2973245983,0.3013230562,382989600,0.0,0.0
1005177600000,0.3019389391,0.3059382701,0.2856342093,0.2877876163,342143200,0.0,0.0
1005264000000,0.2860958957,0.2960937354,0.2853267008,0.2877876163,134293600,0.0,0.0
1005523200000,0.2870184009,0.2948628332,0.2762513414,0.2884025872,201499200,0.0,0.0
1005609600000,0.293478578,0.2982470772,0.2877875534,0.2979395688,224672000,0.0,0.0
1005696000000,0.301323095,0.3060915955,0.2945553652,0.3016314507,221149600,0.0,0.0
1005782400000,0.2991696596,0.3060915666,0.2957862186,0.2991696596,213029600,0.0,0.0
1005868800000,0.2964011405,0.2967086489,0.2830189915,0.2917868197,230664000,0.0,0.0
1006128000000,0.2922485626,0.3083991377,0.2916326984,0.3076299429,332589600,0.0,0.0
1006214400000,0.3048615423,0.3107058728,0.299938839,0.3004005253,276584000,0.0,0.0
1006300800000,0.3016313563,0.3045531104,0.2962478403,0.3027080595,201583200,0.0,0.0
1006473600000,0.3031689105,0.3068607065,0.301015504,0.3051689863,60004000,0.0,0.0
1006732800000,0.3067065521,0.3314707542,0.3057840266,0.3287023306,460689600,0.0,0.0
1006819200000,0.3260872411,0.3310099186,0.3153201821,0.3230113089,268553600,0.0,0.0
1006905600000,0.3207036611,0.3262413545,0.3139359339,0.3157818317,250611200,0.0,0.0
1006992000000,0.3168584959,0.3183968851,0.3105524557,0.3140900731,202764800,0.0,0.0
1007078400000,0.31485937,0.329779039,0.3114750565,0.3276256323,303912000,0.0,0.0
1007337600000,0.3239337481,0.327318035,0.3168585129,0.3237804174,181165600,0.0,0.0
1007424000000,0.323780469,0.3470062793,0.3187044614,0.3445453644,380419200,0.0,0.0
1007510400000,0.3439303301,0.369617054,0.3410077291,0.3654644191,568579200,0.0,0.0
1007596800000,0.3611576417,0.3614651502,0.340546076,0.3503905833,338934400,0.0,0.0
1007683200000,0.3454679097,0.3493138837,0.3383926473,0.3466987908,203515200,0.0,0.0
1007942400000,0.342853664,0.3536206968,0.3419302914,0.3466987908,170010400,0.0,0.0
1008028800000,0.3486980968,0.351467368,0.3330092047,0.3350093067,205475200,0.0,0.0
1008115200000,0.3363934554,0.3371626502,0.3268564306,0.3305482268,192460800,0.0,0.0
1008201600000,0.3305482323,0.3314707578,0.3153201821,0.3230113089,197842400,0.0,0.0
1008288000000,0.3188586203,0.3203961625,0.3090140884,0.3136284351,189884800,0.0,0.0
1008547200000,0.31378262,0.3230112624,0.3105525105,0.3171660602,173712000,0.0,0.0
1008633600000,0.3213195782,0.3280873065,0.3110133587,0.3231654763,235239200,0.0,0.0
1008720000000,0.3165510273,0.3334707689,0.3148593073,0.3325473964,289956800,0.0,0.0
1008806400000,0.3291640689,0.3302407724,0.3171661526,0.3179353476,220864000,0.0,0.0
1008892800000,0.3231654867,0.3313174271,0.3199353767,0.3230113089,256334400,0.0,0.0
1009152000000,0.3214729428,0.3299332394,0.3214729428,0.3285490274,50629600,0.0,0.0
1009324800000,0.3283948202,0.343007006,0.3251647102,0.3305482268,146400800,0.0,0.0
1009411200000,0.3319323955,0.342237741,0.3319323955,0.3394693434,191508800,0.0,0.0
1009497600000,0.3379308359,0.3537738964,0.3377775309,0.3450069427,299124000,0.0,0.0
1009756800000,0.3462371264,0.3485447109,0.3357775757,0.336854279,137782400,0.0,0.0
1009929600000,0.339161854,0.3583883345,0.3377776423,0.3583883345,529496800,0.0,0.0
1010016000000,0.3537740229,0.3653102504,0.3502364046,0.3626951575,612007200,0.0,0.0
1010102400000,0.359004238,0.3683870853,0.3536207212,0.3643877804,409976000,0.0,0.0
1010361600000,0.3648486248,0.3691554386,0.3499289544,0.3522365391,444584000,0.0,0.0
1010448000000,0.3499288656,0.3545431868,0.3454678751,0.3477754593,450038400,0.0,0.0
1010534400000,0.3506980565,0.3526972851,0.3273180697,0.333009094,327835200,0.0,0.0
1010620800000,0.3263955437,0.3300864923,0.3114750044,0.3265488744,452737600,0.0,0.0
1010707200000,0.3290097549,0.3359316594,0.3168585129,0.3237804174,348801600,0.0,0.0
1010966400000,0.3231655256,0.32916406,0.3214729579,0.3253189325,415996000,0.0,0.0
1011052800000,0.3279331191,0.3347008472,0.3262413989,0.3337783217,290320800,0.0,0.0
1011139200000,0.3293173467,0.3293173467,0.3153201778,0.3196270168,566893600,0.0,0.0
1011225600000,0.3377776507,0.3497747173,0.336393439,0.3457762599,660576000,0.0,0.0
1011312000000,0.3383926505,0.3476213195,0.3377776592,0.3410077691,338811200,0.0,0.0
1011657600000,0.3425461842,0.3440837268,0.3356242776,0.3356242776,327314400,0.0,0.0
1011744000000,0.3353167178,0.3543898671,0.3320865825,0.3540815115,443279200,0.0,0.0
1011830400000,0.3523897554,0.3616183971,0.3522364248,0.3570040762,344002400,0.0,0.0
1011916800000,0.35208234,0.3602342808,0.3485447214,0.3576200604,185914400,0.0,0.0
1012176000000,0.3599268198,0.3622344304,0.3494672931,0.3579275906,186446400,0.0,0.0
1012262400000,0.3571582937,0.3620801235,0.3514672691,0.3548507094,240324000,0.0,0.0
1012348800000,0.3548507625,0.3713088474,0.3528515336,0.3705404997,471576000,0.0,0.0
1012435200000,0.3716171584,0.3803841151,0.3708479636,0.3802307844,468445600,0.0,0.0
1012521600000,0.3743855309,0.3839216811,0.3743855309,0.375462234,398305600,0.0,0.0
1012780800000,0.3740781204,0.3925354087,0.3722322222,0.3899211884,522373600,0.0,0.0
1012867200000,0.3859218721,0.3996115338,0.3857676943,0.39145872,456887200,0.0,0.0
1012953600000,0.3937662937,0.3996114966,0.3714630067,0.3794616163,597576000,0.0,0.0
1013040000000,0.379154081,0.388997741,0.3703862772,0.3737705648,347832800,0.0,0.0
1013126400000,0.3753080993,0.3789998953,0.3594650337,0.3696170747,355331200,0.0,0.0
1013385600000,0.3680786112,0.3845375644,0.3651568832,0.3842291832,398602400,0.0,0.0
1013472000000,0.3793073925,0.3851525947,0.3760772829,0.3800765872,224280000,0.0,0.0
1013558400000,0.3803841272,0.3882285587,0.3791540933,0.3846909404,312872000,0.0,0.0
1013644800000,0.3853060379,0.3880753348,0.3750006892,0.3783849776,260170400,0.0,0.0
1013731200000,0.3773082357,0.3842292954,0.3668487103,0.3676179051,260187200,0.0,0.0
1014076800000,0.3654644424,0.3671561626,0.34577625,0.3479296565,390258400,0.0,0.0
1014163200000,0.3502364104,0.3568508079,0.3437761906,0.3557741046,285443200,0.0,0.0
1014249600000,0.3525439985,0.3537740325,0.3299332036,0.330702424,446751200,0.0,0.0
1014336000000,0.3331632733,0.3530047679,0.3307023587,0.3497746587,406476000,0.0,0.0
1014595200000,0.3514672554,0.3802307584,0.3439303332,0.3662336171,426848800,0.0,0.0
1014681600000,0.3677711993,0.3748472832,0.3576200305,0.3640802503,260131200,0.0,0.0
1014768000000,0.3682328694,0.3730013687,0.3220887563,0.3377776444,1030159200,0.0,0.0
1014854400000,0.3407002533,0.3474679814,0.3283948054,0.3337783217,456937600,0.0,0.0
1014940800000,0.3373158835,0.3614650891,0.3356241892,0.3606958687,348992000,0.0,0.0
1015200000000,0.3577734452,0.3780775089,0.3500831891,0.3736165166,348258400,0.0,0.0
1015286400000,0.3714630057,0.375769819,0.359926752,0.3619268537,274702400,0.0,0.0
1015372800000,0.361157669,0.3743856178,0.3526973472,0.3702321351,226206400,0.0,0.0
1015459200000,0.3700787661,0.3773081803,0.3631568347,0.375000596,258249600,0.0,0.0
1015545600000,0.3805382403,0.3859217558,0.3737705133,0.3793073595,269774400,0.0,0.0
1015804800000,0.3783849016,0.3866910451,0.3706938007,0.3854601383,262785600,0.0,0.0
1015891200000,0.3770006747,0.3805382929,0.3706937858,0.3802307844,254055200,0.0,0.0
1015977600000,0.3748472443,0.3822299888,0.371462957,0.3766922951,200765600,0.0,0.0
1016064000000,0.3737706246,0.3783849468,0.3671562262,0.3757698536,217296800,0.0,0.0
1016150400000,0.3762315158,0.38392177,0.3730014058,0.3837684393,240900800,0.0,0.0
1016409600000,0.3837683945,0.3853059368,0.3740780654,0.3805382848,304556000,0.0,0.0
1016496000000,0.3797690986,0.3891519451,0.3737705654,0.3822300136,242345600,0.0,0.0
1016582400000,0.3793075254,0.3866911454,0.3768466097,0.3833068311,294319200,0.0,0.0
1016668800000,0.3670019236,0.3737705237,0.3577732817,0.3733088374,616352800,0.0,0.0
1016755200000,0.3725397286,0.3777690677,0.3671562117,0.3705404997,202193600,0.0,0.0
1017014400000,0.3702320991,0.3705404547,0.3574658122,0.3591575325,262830400,0.0,0.0
1017100800000,0.3568508248,0.363618579,0.3537740455,0.3608501554,257840800,0.0,0.0
1017187200000,0.35915759,0.3648486156,0.357773378,0.3610034883,127702400,0.0,0.0
1017273600000,0.3645410638,0.3673103601,0.3608501404,0.3640802503,108455200,0.0,0.0
1017619200000,0.3596192019,0.3799224105,0.3580808124,0.3762314618,199046400,0.0,0.0
1017705600000,0.369155406,0.3737706008,0.3671562028,0.3702321351,203795200,0.0,0.0
1017792000000,0.369924599,0.3766923271,0.3630035402,0.3653102517,214530400,0.0,0.0
1017878400000,0.3640803241,0.3853060387,0.3640803241,0.382999301,338497600,0.0,0.0
1017964800000,0.3837683945,0.3874593433,0.3706937779,0.3805382848,278348000,0.0,0.0
1018224000000,0.3716171593,0.3796149212,0.3657719567,0.3777690232,261514400,0.0,0.0
1018310400000,0.3782307259,0.3845376407,0.369309591,0.3706938028,191531200,0.0,0.0
1018396800000,0.3723854546,0.3837683496,0.3693095231,0.3793073595,224980000,0.0,0.0
1018483200000,0.3849984566,0.3876135495,0.3806916434,0.3823842108,407254400,0.0,0.0
1018569600000,0.3846909435,0.3871518586,0.3779232153,0.3854601383,320241600,0.0,0.0
1018828800000,0.3854601669,0.3868443788,0.3814608619,0.384537667,299370400,0.0,0.0
1018915200000,0.3868443425,0.3997648074,0.3863826562,0.3959196806,614577600,0.0,0.0
1019001600000,0.3988422788,0.4025332277,0.3903819577,0.4016107023,396250400,0.0,0.0
1019088000000,0.3922278457,0.3925353542,0.3826916944,0.3908436596,401710400,0.0,0.0
1019174400000,0.392074486,0.392074486,0.3834608357,0.3842291832,375407200,0.0,0.0
1019433600000,0.3820758119,0.3834608707,0.3726938389,0.3773081601,269427200,0.0,0.0
1019520000000,0.3774615406,0.3811533369,0.3705404815,0.3730013967,233469600,0.0,0.0
1019606400000,0.3737705646,0.3768464965,0.3642335403,0.3656177521,140448000,0.0,0.0
1019692800000,0.3623876513,0.3743855908,0.3622343463,0.3710013032,194202400,0.0,0.0
1019779200000,0.373462224,0.3748472829,0.3537740305,0.3539282084,304981600,0.0,0.0
1020038400000,0.3562349,0.370078736,0.3551581969,0.3685403466,272288800,0.0,0.0
1020124800000,0.3674636355,0.3750005574,0.3653102036,0.3733088374,280963200,0.0,0.0
1020211200000,0.3736163759,0.3736163759,0.3593117,0.3688478768,214704000,0.0,0.0
1020297600000,0.3662336786,0.3743856192,0.3630035686,0.3643877804,239344000,0.0,0.0
1020384000000,0.3625418575,0.3694637635,0.3603884253,0.3616184592,230781600,0.0,0.0
1020643200000,0.359157522,0.3614651319,0.3454678886,0.3483904898,249664800,0.0,0.0
1020729600000,0.3528515071,0.3530048378,0.3405460845,0.3456220925,242748800,0.0,0.0
1020816000000,0.3568507909,0.3771540002,0.354389876,0.3748472631,436682400,0.0,0.0
1020902400000,0.3730013143,0.3745388565,0.3660794096,0.3720779419,224616000,0.0,0.0
1020988800000,0.3736164591,0.3736164591,0.3534665763,0.3586967885,235396000,0.0,0.0
1021248000000,0.3617726894,0.3705405204,0.3528515533,0.3682329357,265608000,0.0,0.0
1021334400000,0.376077289,0.3949962605,0.3725396709,0.3939195573,526506400,0.0,0.0
1021420800000,0.390228702,0.399611524,0.3820758883,0.3888444901,335826400,0.0,0.0
1021507200000,0.3854601222,0.3914586554,0.3806916229,0.3877677321,227052000,0.0,0.0
1021593600000,0.3920745584,0.3965347022,0.3785382292,0.3846909404,236493600,0.0,0.0
1021852800000,0.377923192,0.383460886,0.3773081751,0.3805382848,269914400,0.0,0.0
1021939200000,0.3819225358,0.3845376545,0.359926757,0.3608501554,280991200,0.0,0.0
1022025600000,0.3594650621,0.3748472898,0.3586967401,0.374078095,290875200,0.0,0.0
1022112000000,0.3760773443,0.3882285899,0.3702321411,0.3873060644,369398400,0.0,0.0
1022198400000,0.3843834713,0.3843834713,0.3685404289,0.3714630306,166174400,0.0,0.0
1022544000000,0.3643877332,0.3722321642,0.3603884032,0.3688478768,149716000,0.0,0.0
1022630400000,0.3679253514,0.3759239602,0.3606959116,0.3688478768,221793600,0.0,0.0
1022716800000,0.3656178046,0.3750006524,0.3616184995,0.3722322285,196375200,0.0,0.0
1022803200000,0.3705404514,0.3730013664,0.358080826,0.3583883345,365495200,0.0,0.0
1023062400000,0.3597734304,0.3606959302,0.3473138046,0.3523898125,235110400,0.0,0.0
1023148800000,0.3519281257,0.3543898879,0.3411610673,0.3503905833,347821600,0.0,0.0
1023235200000,0.3511598153,0.3511598153,0.3437762223,0.3494672477,277082400,0.0,0.0
1023321600000,0.3531590246,0.3573116601,0.3390076779,0.3408536017,259996800,0.0,0.0
1023408000000,0.3347008151,0.3374701111,0.3219345549,0.3291639686,612376800,0.0,0.0
1023667200000,0.3303940594,0.335931754,0.3282406527,0.3303940594,277575200,0.0,0.0
1023753600000,0.3328558449,0.3337783447,0.3139359982,0.314705193,349496000,0.0,0.0
1023840000000,0.3139359976,0.3191661836,0.3067065571,0.3090141416,528718400,0.0,0.0
1023926400000,0.3079373773,0.3083990892,0.2980928713,0.3005546331,352083200,0.0,0.0
1024012800000,0.2959395176,0.3131667708,0.2785589081,0.3091683388,424900000,0.0,0.0
1024272000000,0.311321649,0.3173201807,0.3053222445,0.3159359694,324609600,0.0,0.0
1024358400000,0.3140902715,0.3167053653,0.3073225408,0.3099367619,353360000,0.0,0.0
1024444800000,0.2671768508,0.2707144692,0.2596399278,0.2633308768,1709467200,0.0,0.0
1024531200000,0.2641001591,0.2707145588,0.2591783273,0.2631776333,396636800,0.0,0.0
1024617600000,0.2610241192,0.2690218808,0.258254823,0.2591782212,445177600,0.0,0.0
1024876800000,0.2579473728,0.2727137382,0.2568706693,0.2656385005,431933600,0.0,0.0
1024963200000,0.2676376212,0.2719444333,0.2593314799,0.2636383176,301201600,0.0,0.0
1025049600000,0.2584090244,0.2659459468,0.2457960688,0.2545638978,558952800,0.0,0.0
1025136000000,0.2582547205,0.2656383351,0.2525636983,0.2624082267,251658400,0.0,0.0
1025222400000,0.2630233594,0.2740979005,0.2614849442,0.272560358,269858400,0.0,0.0
1025481600000,0.2724060601,0.2750211517,0.262254049,0.2624082267,222689600,0.0,0.0
1025568000000,0.2619466315,0.2639467071,0.2588706998,0.2605624199,305188800,0.0,0.0
1025654400000,0.2585632144,0.2719444926,0.2576398162,0.2699452639,199029600,0.0,0.0
1025827200000,0.2724061033,0.2884024698,0.2724061033,0.2882491648,161649600,0.0,0.0
1026086400000,0.2848649456,0.2862491574,0.271944506,0.277020514,211204000,0.0,0.0
1026172800000,0.2782513898,0.2813273218,0.2685610602,0.2696377635,226749600,0.0,0.0
1026259200000,0.2724061718,0.2794814081,0.2653309356,0.2664076388,206880800,0.0,0.0
1026345600000,0.2654843457,0.2822507888,0.2610242008,0.2814815938,373676800,0.0,0.0
1026432000000,0.2853266607,0.289018457,0.2654842891,0.2693302631,443492000,0.0,0.0
1026691200000,0.2680993588,0.2860958307,0.2585632076,0.2804048061,295993600,0.0,0.0
1026777600000,0.279173989,0.2856342361,0.2708678691,0.2747138441,446768000,0.0,0.0
1026864000000,0.2481036021,0.2491803051,0.2336447772,0.2404125035,1215485600,0.0,0.0
1026950400000,0.2384133934,0.2393359191,0.2268771634,0.2305689603,559462400,0.0,0.0
1027036800000,0.2261078878,0.2333373278,0.2234927951,0.230107218,385207200,0.0,0.0
1027296000000,0.2268770801,0.2336448073,0.2247236482,0.2294921726,430897600,0.0,0.0
1027382400000,0.2291838052,0.232722296,0.2221085691,0.2225702554,399890400,0.0,0.0
1027468800000,0.2204169019,0.2341065638,0.2191860206,0.2337990552,406593600,0.0,0.0
1027555200000,0.2296455908,0.2299530994,0.2154951126,0.2208786309,479354400,0.0,0.0
1027641600000,0.2224161048,0.2234928081,0.2122649358,0.2205702066,207704000,0.0,0.0
1027900800000,0.2227236159,0.2322606408,0.2210318956,0.231029734,274960000,0.0,0.0
1027987200000,0.2284155727,0.2385667444,0.2239545548,0.2373367101,354838400,0.0,0.0
1028073600000,0.236874978,0.2371824865,0.2291838507,0.2347215712,310699200,0.0,0.0
1028160000000,0.2324139175,0.2371824422,0.2265695881,0.2276462913,228956000,0.0,0.0
1028246400000,0.2267228986,0.230722203,0.219185976,0.222262755,179060000,0.0,0.0
1028505600000,0.2231852946,0.226107896,0.2148791768,0.2151866853,204024800,0.0,0.0
1028592000000,0.2185709711,0.2342598596,0.2165717423,0.226722911,272053600,0.0,0.0
1028678400000,0.2321064011,0.2362599088,0.2207243526,0.2311839014,333474400,0.0,0.0
1028764800000,0.2271845772,0.2365674231,0.2271845772,0.2353365421,227348800,0.0,0.0
1028851200000,0.2345673456,0.2345673456,0.2268771176,0.2307222188,205716000,0.0,0.0
1029110400000,0.2291838754,0.2310297739,0.2259537649,0.2305689603,179765600,0.0,0.0
1029196800000,0.2291838035,0.2339523281,0.2238002876,0.2244161516,269869600,0.0,0.0
1029283200000,0.2256462016,0.2361057513,0.2236469729,0.2333373278,399084000,0.0,0.0
1029369600000,0.2345673865,0.2422585144,0.2308764625,0.2401051074,322078400,0.0,0.0
1029456000000,0.2376441432,0.2476419811,0.2350290504,0.2431809902,245224000,0.0,0.0
1029715200000,0.2427200936,0.2499495319,0.2417967212,0.2457960248,216557600,0.0,0.0
1029801600000,0.2456428485,0.2474879001,0.2388742706,0.2447194755,186625600,0.0,0.0
1029888000000,0.2462578052,0.249795424,0.2376441779,0.2479495257,202428800,0.0,0.0
1029974400000,0.2491803848,0.2499496053,0.2408742667,0.2456427664,258311200,0.0,0.0
1030060800000,0.2445660217,0.2450268608,0.2376441166,0.2419509292,163245600,0.0,0.0
1030320000000,0.2453344171,0.2453344171,0.2331831717,0.238874197,189968800,0.0,0.0
1030406400000,0.2416434677,0.2421043069,0.2262621123,0.228415519,262231200,0.0,0.0
1030492800000,0.2276462506,0.2325680795,0.2253386412,0.2261078358,247973600,0.0,0.0
1030579200000,0.2253386412,0.2319530626,0.2231852352,0.2261078358,164169600,0.0,0.0
1030665600000,0.2265696146,0.2328756567,0.2242620045,0.2268771231,193519200,0.0,0.0
1031011200000,0.222877794,0.2238003196,0.2161100656,0.2161100656,276936800,0.0,0.0
1031097600000,0.2184167756,0.2273387824,0.2179559364,0.2227235883,420660800,0.0,0.0
1031184000000,0.2187251888,0.2208785957,0.2161100955,0.2181093246,226178400,0.0,0.0
1031270400000,0.2231852854,0.2253386919,0.2188784724,0.2211860567,181591200,0.0,0.0
1031529600000,0.2196476627,0.2234927893,0.2176484341,0.2210318744,158244800,0.0,0.0
1031616000000,0.2216468927,0.2228777737,0.2171867491,0.2204168588,249468800,0.0,0.0
1031702400000,0.2205701758,0.22456948,0.2176484219,0.2198018283,202412000,0.0,0.0
1031788800000,0.2184167598,0.2231852585,0.217186726,0.2174942344,269830400,0.0,0.0
1031875200000,0.2173400977,0.2205702076,0.2161100637,0.2179559618,282951200,0.0,0.0
1032134400000,0.2174942485,0.2247236623,0.21718674,0.2230319679,286641600,0.0,0.0
1032220800000,0.2241086732,0.2311839093,0.2241086732,0.2276462913,427996800,0.0,0.0
1032307200000,0.2259537259,0.2321064373,0.2233394801,0.231029734,328641600,0.0,0.0
1032393600000,0.2268771026,0.2276462974,0.2227235947,0.2242619842,205945600,0.0,0.0
1032480000000,0.2248769757,0.2297996778,0.2233394335,0.2287229747,352788800,0.0,0.0
